Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,Churn_Probability,Churn_Prediction,Risk_Level,Churn_Signals,Recommendations
0,98,1,1,3.46,3,179.9,97,81.6,9.46,12.8,0.025954333541877896,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,151,1,0,0.0,3,235.9,104,47.0,4.03,5.8,0.013477709751241658,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,118,1,0,0.0,0,140.4,112,40.0,9.36,7.9,0.02589590995943336,0,low,None detected,No action needed
0,117,1,0,0.41,2,144.6,115,51.1,12.94,7.4,0.019315785534439144,0,low,None detected,No action needed
0,55,1,0,0.23,0,189.0,100,45.3,5.93,17.1,0.016071743540664877,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,82,1,0,0.0,0,101.0,93,31.0,7.78,13.3,0.029744885502315115,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,152,1,0,0.0,1,206.3,98,60.0,14.64,10.6,0.03755946833358191,0,low,None detected,No action needed
0,108,1,1,2.94,1,165.1,85,80.4,13.35,10.9,0.009261052450880138,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
1,98,1,0,0.0,1,165.0,129,46.0,10.13,12.5,0.07226859315845457,0,low,None detected,No action needed
0,130,1,0,0.0,3,155.9,95,49.0,12.81,11.7,0.020817326173065673,0,low,None detected,No action needed
0,136,0,0,0.0,1,199.2,122,53.0,10.74,11.8,0.12223297127319023,0,low,None detected,No action needed
0,47,1,0,0.0,3,155.3,116,43.0,9.41,12.3,0.021108007577909718,0,low,None detected,No action needed
0,189,1,0,0.0,3,208.3,106,56.0,11.84,11.3,0.015599105916342934,0,low,None detected,No action needed
0,107,1,0,0.0,1,157.1,79,41.0,8.13,12.1,0.015260841381888884,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
1,91,1,0,0.0,5,154.4,165,41.0,8.42,11.7,0.9610000000000001,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
1,159,1,0,0.0,1,189.1,105,54.0,12.31,10.4,0.06820000759914428,0,low,None detected,No action needed
0,11,1,1,2.7,2,131.5,98,69.0,11.51,10.0,0.03314343080378442,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,167,1,0,0.0,1,166.4,85,49.0,12.16,9.9,0.018971229022937852,0,low,None detected,No action needed
0,111,1,0,0.26,2,142.3,75,37.6,6.14,12.8,0.00947097355754775,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,99,1,1,1.97,2,87.7,103,53.7,11.15,7.3,0.016385944519962652,0,low,None detected,No action needed
0,159,1,1,4.56,0,184.1,78,93.6,9.73,16.9,0.030100312691394664,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,114,0,1,3.32,2,174.5,104,82.2,11.21,12.3,0.10875981997061152,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,71,1,0,0.0,2,103.3,103,30.0,6.93,9.0,0.02166412837380756,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,122,1,0,0.0,1,35.1,62,22.0,9.04,12.7,0.034934878973196276,0,low,None detected,No action needed
0,100,1,1,3.51,1,246.6,94,89.1,7.07,13.0,0.008989793096970596,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,83,1,1,3.19,1,78.5,109,63.9,10.53,11.8,0.030934707182074223,0,low,None detected,No action needed
1,64,1,0,0.0,5,148.1,73,40.0,8.25,12.3,0.9245006743671327,1,critical,high_churn_probability: Model predicts high likelihood of churn; low_tenure: New or short-tenure customer,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach; [HIGH] Assign dedicated onboarding support
0,105,1,0,0.0,1,206.2,84,57.0,12.82,9.0,0.017083396727661432,0,low,None detected,No action needed
0,144,1,1,3.29,2,251.6,87,92.9,9.88,12.2,0.020537792096104672,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
1,106,0,1,3.89,1,270.3,111,103.9,10.76,14.4,0.6009230769230771,1,high,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,19,1,1,3.05,1,156.6,97,76.5,11.21,11.3,0.009286435085930366,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,46,1,0,0.42,1,139.4,81,47.2,11.19,13.6,0.031775230753463266,0,low,None detected,No action needed
0,127,1,0,0.0,2,220.2,108,54.0,9.42,11.7,0.01385210542373896,0,low,None detected,No action needed
0,9,1,1,2.73,1,214.1,108,78.3,8.46,10.1,0.027352952652599974,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,157,1,0,0.0,1,196.0,74,52.0,10.67,7.9,0.02226752981937028,0,low,None detected,No action needed
1,105,1,0,0.0,6,106.4,71,39.0,12.01,5.3,0.8830887639492291,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,105,1,1,2.7,0,179.4,113,81.0,13.77,10.0,0.011845508850303152,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,155,1,0,0.39,2,216.7,30,53.9,7.22,10.8,0.07627993265198833,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,31,1,0,0.0,0,177.3,129,44.0,7.64,5.1,0.00931252060165647,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,161,1,0,0.0,1,151.6,117,45.0,10.97,4.0,0.01921011292917534,0,low,None detected,No action needed
0,95,1,1,2.86,0,262.2,123,87.6,8.26,10.6,0.009174197581391135,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,122,1,0,0.0,3,173.6,110,38.0,4.59,9.7,0.010691640489406724,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,37,0,0,0.0,2,106.6,76,31.0,7.37,9.6,0.1554781461147781,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
1,132,1,0,0.0,5,193.3,106,44.0,6.42,11.6,0.8011898202873665,1,critical,high_churn_probability: Model predicts high likelihood of churn; low_tenure: New or short-tenure customer,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach; [HIGH] Assign dedicated onboarding support
0,119,1,1,3.05,0,217.2,94,79.5,6.94,11.3,0.018046437388586502,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,16,1,0,0.0,1,209.5,89,51.0,8.64,8.8,0.013979518685652743,0,low,None detected,No action needed
0,99,1,0,0.0,1,95.4,105,34.0,10.36,5.6,0.0319278169342393,0,low,None detected,No action needed
0,76,1,1,2.19,1,214.6,110,75.9,10.26,8.1,0.011415603601188526,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
1,167,1,0,0.0,4,131.6,120,41.0,10.57,11.1,0.9659793691739815,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,129,1,0,0.0,1,168.4,117,48.0,10.86,11.8,0.01607146408220245,0,low,None detected,No action needed
0,116,1,0,0.2,1,146.4,123,42.0,8.83,7.8,0.028910221444210918,0,low,None detected,No action needed
0,60,0,0,0.0,1,183.0,110,49.0,10.34,11.1,0.1721293782948102,0,low,None detected,No action needed
0,128,1,0,0.0,0,103.3,122,39.0,12.3,6.4,0.024180660296016752,0,low,None detected,No action needed
0,47,1,1,2.86,0,112.2,70,61.6,7.74,10.6,0.05345436506838837,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,40,0,0,0.0,3,170.7,55,45.0,8.96,8.2,0.39492407640595173,0,medium,None detected,No action needed
0,173,1,0,0.0,0,172.5,78,42.0,7.13,10.9,0.04901644617854876,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,157,1,1,1.92,1,194.3,107,73.2,12.16,7.1,0.008978450446725884,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,66,1,1,3.24,2,187.8,117,75.4,6.49,12.0,0.01363130514696105,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,50,0,1,2.16,0,307.1,94,98.6,14.47,8.0,0.09051190476190475,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,72,1,0,0.42,3,118.2,106,39.2,8.36,12.2,0.023579276134230342,0,low,None detected,No action needed
0,130,1,0,0.0,1,154.0,95,44.0,10.3,12.9,0.028803396470061565,0,low,None detected,No action needed
0,143,1,0,0.2,1,155.5,101,47.0,10.67,7.6,0.01259965076349695,0,low,None detected,No action needed
0,89,0,0,0.0,1,125.6,108,40.0,10.65,5.4,0.1568449236485718,0,low,None detected,No action needed
0,108,1,0,0.0,0,199.3,104,53.0,11.21,15.2,0.016268669761868037,0,low,None detected,No action needed
0,32,1,0,0.0,1,157.9,88,43.0,9.04,12.8,0.017762401265898294,0,low,None detected,No action needed
0,166,1,0,0.0,2,203.4,81,49.0,8.39,9.2,0.010565104004781757,0,low,None detected,No action needed
0,109,1,0,0.0,1,222.2,113,57.0,10.93,10.9,0.021568246655045437,0,low,None detected,No action needed
0,72,1,1,1.57,1,92.8,98,54.7,13.56,5.8,0.030720399612368346,0,low,None detected,No action needed
0,134,1,1,2.32,0,216.8,78,69.2,5.11,8.6,0.04982093952580085,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,13,1,0,0.0,4,193.2,89,50.0,9.72,9.7,0.022542506343663435,0,low,None detected,No action needed
0,90,1,0,0.0,3,113.2,108,36.0,9.47,14.1,0.03078195124534725,0,low,None detected,No action needed
0,111,1,1,3.02,3,166.2,54,79.2,11.94,11.2,0.013708941167971288,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,101,1,1,1.97,1,262.2,101,77.7,7.85,7.3,0.02253035871670742,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,72,1,0,0.0,0,207.8,92,52.0,9.79,13.1,0.027193990205139008,0,low,None detected,No action needed
0,67,1,1,2.03,1,245.4,89,75.3,7.41,7.5,0.031955531582220906,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
1,172,1,0,0.0,3,287.1,108,64.0,8.92,14.4,0.9131477272727274,1,critical,high_churn_probability: Model predicts high likelihood of churn,[URGENT] Immediate attention required - high churn risk; [URGENT] Schedule proactive customer outreach
0,154,1,1,2.43,2,192.3,82,71.3,8.27,9.0,0.011927452723048735,0,low,high_cost: High charges in MonthlyCharge; low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints; [MEDIUM] Review pricing plan for optimization opportunities
0,69,1,0,0.29,2,194.2,122,56.9,12.11,9.7,0.01624940418580703,0,low,None detected,No action needed
0,123,1,0,0.15,3,211.0,92,56.5,10.85,9.8,0.012916675619587812,0,low,None detected,No action needed
0,130,1,1,2.35,0,141.9,92,67.5,11.45,8.7,0.008433202159106081,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,142,1,1,1.59,2,220.5,94,73.9,11.98,5.9,0.04284903072729861,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,29,1,0,0.0,1,157.4,122,40.0,7.25,9.3,0.011496292645568545,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,87,1,1,3.02,0,143.5,106,74.2,11.18,11.2,0.011083192630163037,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,149,1,0,0.0,0,156.0,56,32.0,2.8,8.9,0.03031150202658714,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,146,0,0,0.0,2,160.1,63,45.0,10.42,9.2,0.16179469276483058,0,low,None detected,No action needed
1,88,0,0,0.0,4,235.1,98,62.0,12.59,7.2,0.6062555506698802,1,high,None detected,No action needed
1,119,0,1,2.35,5,160.0,95,69.5,10.48,8.7,0.7879725274725276,1,critical,high_churn_probability: Model predicts high likelihood of churn; high_cost: High charges in MonthlyCharge,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach; [MEDIUM] Review pricing plan for optimization opportunities
0,48,1,0,0.0,1,188.4,63,47.0,8.3,13.2,0.03238363647305411,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,135,1,0,0.0,1,194.8,97,54.0,11.77,11.0,0.01552256120845214,0,low,None detected,No action needed
0,100,1,0,0.0,1,247.8,117,54.0,6.5,6.9,0.009262065173402627,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
0,98,1,0,0.0,4,221.2,80,56.0,10.68,11.9,0.012233034955367577,0,low,None detected,No action needed
0,75,1,1,3.62,2,118.5,86,75.2,10.7,13.4,0.013975154382174566,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,180,1,1,2.05,1,231.8,78,80.5,11.65,7.6,0.04166759468558252,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,100,1,1,3.13,1,215.9,90,90.3,12.9,11.6,0.01820280316249336,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,119,1,1,2.16,2,217.1,92,77.6,11.04,8.0,0.013836203253318559,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,86,1,0,0.0,0,83.5,96,33.0,11.06,12.6,0.03061118548896469,0,low,None detected,No action needed
0,155,1,1,1.38,1,183.3,106,62.8,10.26,5.1,0.015110915588851088,0,low,None detected,No action needed
1,78,0,0,0.0,1,236.8,141,63.0,13.27,9.5,0.7750430629983593,1,critical,high_churn_probability: Model predicts high likelihood of churn,[HIGH] Immediate attention required - high churn risk; [HIGH] Schedule proactive customer outreach
0,153,1,0,0.0,1,193.8,90,50.0,9.77,8.5,0.01317501036425409,0,low,None detected,No action needed
0,92,1,1,2.62,0,134.0,112,67.2,10.3,9.7,0.009731968576065427,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,13,1,1,3.05,2,176.6,65,75.5,8.64,11.3,0.016928990033368615,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,154,1,0,0.0,3,191.4,93,50.0,10.27,10.2,0.013440556550300832,0,low,None detected,No action needed
0,144,0,1,3.46,0,174.8,127,83.6,10.98,12.8,0.22224019199970063,0,low,high_cost: High charges in MonthlyCharge,[MEDIUM] Review pricing plan for optimization opportunities; [MEDIUM] Consider loyalty discount: 10-20%
0,48,1,0,0.2,1,275.2,67,65.0,9.01,7.9,0.651202380952381,1,high,None detected,No action needed
0,94,1,0,0.0,1,174.0,85,51.0,12.06,7.9,0.03673017306614622,0,low,None detected,No action needed
0,139,1,0,0.0,1,165.0,132,50.0,12.49,12.6,0.043208513103503134,0,low,None detected,No action needed
0,126,1,0,0.0,1,228.7,102,54.0,8.44,11.8,0.022262687832737625,0,low,None detected,No action needed
0,122,1,0,0.29,2,107.9,88,41.9,11.79,9.5,0.016515623078977294,0,low,None detected,No action needed
0,139,1,0,0.0,1,221.3,140,52.0,7.89,11.3,0.015341030071975957,0,low,low_tenure: New or short-tenure customer,[HIGH] Assign dedicated onboarding support; [HIGH] Initiate welcome program touchpoints
